,^GSPC,^DJI,^IXIC,^NYA,^XAX,^BUK100P,^RUT,^VIX,^FTSE,^GDAXI,^FCHI,^STOXX50E,^N100,^BFX,IMOEX.ME,^N225,^HSI,000001.SS,399001.SZ,^STI,^AXJO,^AORD,^BSESN,^JKSE,^KLSE,^NZ50,^KS11,^TWII,^GSPTSE,^BVSP,^MXX,^MERV,^TA125.TA,^JN0U.JO
18,0.0711237380709514,0.06437533349246283,0.03593683379306142,0.18858742851815335,0.5600836140838399,0.741837526563543,0.014938947778311597,0.0005399459374322117,0.45280658291921333,0.4947722158737646,0.30980376382009417,0.1682292029270547,0.012531452269856927,0.08924139459526118,0.2792029279270321,0.31987865439495955,0.7010926969600931,0.030176042515520363,0.324546841788914,0.031524774776386585,0.05356816333038633,0.03959247262427293,0.31831970433529894,0.02346303469020887,0.009426555001428416,0.05489092463655981,0.020317346948126737,0.18450995645145649,0.18184480913401146,0.5383310896431528,0.44007453882269243,0.04565975814933758,0.0069610315194257935,0.0069610315194257935
19,0.06288612911567293,0.056361527569895764,0.030077433954105726,0.17193572058239182,0.5428434424179811,0.7312547922925675,0.0133296832524743,0.0008395736997842164,0.4462285427199204,0.49091020563071824,0.30470061449556773,0.16552443840158199,0.012028084450022541,0.08741726163675603,0.27529639267559225,0.3156373012799773,0.6959081857234805,0.030311984878623993,0.32802939878991666,0.031839906259625614,0.05262354182151707,0.038708837610755775,0.3122997814868194,0.022592386290895425,0.009271001918928712,0.054943977920865264,0.020096674152350204,0.18558062796287542,0.18226494224082584,0.5274009077345504,0.43267776060200386,0.04503937942925676,0.05452370774695014,0.05452370774695014
20,0.06635870681307104,0.05965279521740885,0.031207517541845725,0.18075855685010234,0.5637770739804622,0.7291131878298918,0.013799686902228235,0.0008002908780800596,0.44477461847001193,0.4890575168491655,0.3049840671768585,0.1654864715904225,0.012022300822948591,0.08692577873017121,0.2718773280163923,0.3112489920707668,0.6904979252077874,0.03174478198503952,0.33156652925038627,0.03024281403472308,0.05198774286296676,0.03813255390628806,0.3108762703347499,0.020064204952241052,0.009211170929283544,0.05451271925600995,0.018917876221018252,0.15236897588794132,0.18401911813029648,0.5264072548337684,0.4344116738096767,0.33072885492434023,0.0062089039988608916,0.0062089039988608916
21,0.07398201132109394,0.0668031656881708,0.035586411035081006,0.19816090369876438,0.5830684700609634,0.7396445296757069,0.015216935768430133,0.0006539430590950213,0.45223284924468893,0.4968715010871037,0.3109670188045882,0.1695246349730518,0.01269345660814001,0.08956357718618077,0.2740104226508517,0.31256025490487876,0.6916333350991511,0.03205690734700885,0.33145490640890574,0.030403259079004777,0.05193325172268548,0.03818377912446297,0.3044998990546805,0.02113854628358601,0.06675333964224746,0.05481429127315057,0.018988963873916555,0.1543961019187249,0.1864816968075625,0.536683079954051,0.4421476783556049,0.045999971927292924,0.00616077935870505,0.00616077935870505
22,0.07271799095876308,0.066890456096387,0.0354467690406754,0.1961408838836537,0.5969781192531218,0.7452597603188623,0.014997596481972221,0.0006285247799821825,0.45555725041904016,0.49682759105889956,0.3104241606752371,0.1699718758515784,0.012696670170265906,0.08985940224358366,0.27892195480654786,0.3191151338205878,0.21854877099296555,0.18443208950469842,0.08606538030380943,0.031246395367778762,0.05327750942125181,0.039359395380345746,0.3059273231912477,0.022373734683757987,0.009575666187077433,0.05493343392147161,0.1649608553913915,0.21276646354734785,0.18598642281148717,0.5273201229458689,0.4461703950166073,0.04610533283305629,0.006371553632533108,0.006371553632533108
23,0.07380803135557612,0.0678692109865695,0.03581687471009015,0.1980409861344894,0.6251204222826832,0.7433392345135336,0.015196045845554347,0.0005815395652061651,0.45423690699456276,0.4975600560615148,0.3077553747929023,0.16866506117762625,0.012444022976463597,0.08963210963361007,0.27814095916159426,0.3181831283292269,0.23970162790438893,0.23551542767171502,0.15797846126446624,0.11855219557172526,0.054007167373194886,0.039907502713585896,0.31341294405591286,0.34260210840676447,0.21978042954383437,0.054858656362553354,0.1665709078530506,0.21541945332577866,0.18845668328950863,0.5279421658187162,0.44361949669304845,0.046074941907231506,0.00629967031733767,0.00629967031733767
24,0.07514664551976447,0.0693110808271965,0.037138014315939966,0.19797759309346896,0.6194549594497134,0.7445116812307285,0.0153149516788623,0.0005230004669948959,0.4553450407193465,0.4992085935809368,0.30870200881850435,0.16924974636178583,0.01248580713162676,0.09006911839740311,0.2812675261504339,0.32220362722827633,0.24283107027962852,0.23869244845151183,0.160447736646887,0.12034559069308788,0.05528179586103829,0.040919200772540326,0.3042062621763301,0.02286823653524747,0.06787360797631474,0.0554149583765398,0.16643038756178208,0.21474689717353285,0.18769766746749603,0.5158567614319688,0.44012491426465855,0.04592555508199128,0.05550061687286618,0.05550061687286618
25,0.07805112271690301,0.07266264622026641,0.038396591128909724,0.20352814363894745,0.6306868582677838,0.7514978580320463,0.01597456815674716,0.0005499592834875993,0.45955749919393485,0.504141093868779,0.3125875411778946,0.17137512770895422,0.013016817863765066,0.09195007093304441,0.2833750128011431,0.32394291106384826,0.693885721285573,0.5594798329787927,0.2606040157072117,0.03064104734276514,0.05545739156485294,0.0410600701225213,0.3048122856504158,0.022595510222519335,0.009691642802122959,0.056022753284116836,0.01928906982138192,0.15575263339068032,0.18800434052689505,0.5166080599667064,0.4037362211860707,0.04460853701440487,0.006800818482265204,0.006800818482265204
26,0.08001106294130511,0.07611266652600324,0.039515525947473845,0.2085102961896279,0.6269011343324149,0.7563439508566397,0.01640600881272291,0.000513757463086306,0.4627246809940284,0.5070401561214597,0.31414477906773125,0.1722347015043798,0.013205178119996407,0.09209534484810841,0.2845883322166149,0.32551801574698314,0.6916764298580819,0.557649721437892,0.2596306228056218,0.030423078669145592,0.05612043609354389,0.04154159467705951,0.2993551804055263,0.021700366107474847,0.009812836604559762,0.05589120325719896,0.018916948104968308,0.18473718127576083,0.18924022696656495,0.5199121578237784,0.4415095260586985,0.04475000007354517,0.0067461945989216905,0.0067461945989216905
27,0.07870088197526814,0.0764377561682591,0.03883183238409127,0.2043756736918092,0.6190987848359142,0.7525433441722917,0.016050894835047978,0.0005183789283121683,0.45965965149422133,0.5068689105842891,0.31258218767619805,0.1714085525920209,0.013002033123727996,0.091684707919261,0.28393069902913903,0.3248673902187968,0.6814645288830965,0.03111685290745389,0.32499051335415785,0.02931083292179816,0.05655640956560973,0.04184894598610894,0.2955375749049299,0.0203318322531498,0.009706062164259663,0.05599390120531622,0.01817147095690399,0.18213293056186503,0.18758112272036212,0.5073662801415466,0.4344688927079099,0.043613128513448396,0.006528517048099862,0.006528517048099862
28,0.07905239605607267,0.07592645012898291,0.038950055354789376,0.203584668162202,0.6206025437501419,0.7487256320209895,0.016326470186186486,0.0005353244722063495,0.4571211936940882,0.5082869651159607,0.31297438608097516,0.17095749278619995,0.012981460832853689,0.09066075421077993,0.2831554656591236,0.32443079269444836,0.6669437124960145,0.03278203161883031,0.3377579518443602,0.027803225366082596,0.056847063474744275,0.042017991707317515,0.29283019723505355,0.018919303684191827,0.008721803995385774,0.0553544591501338,0.017025440049530313,0.17789549990423664,0.18844440438771629,0.5102745325340794,0.43039551546093024,0.041925505742081856,0.006237535866923737,0.006237535866923737
29,0.08163730317703716,0.07804747043655702,0.04057704355893141,0.20793840763662075,0.6260569103269222,0.7536222810034701,0.01708249414851685,0.0005045143857208506,0.46049271846902246,0.5105494570085811,0.3135243822125883,0.17085803383020842,0.01299110544299465,0.09131683226291223,0.42768041706304943,0.5222375899671963,0.6707795196948219,0.03312810108638403,0.34205319603350476,0.02696840706277716,0.05583281275515209,0.04122143706346634,0.2983724506530238,0.019503376602872644,0.008431251975686692,0.0554031645496318,0.016057739472776736,0.1722534022773232,0.18731278379338795,0.5197909806407562,0.4347675335355655,0.04277244930885968,0.05202467190050571,0.05202467190050571
30,0.08276284172824955,0.077802934813756,0.04124017569623539,0.2114275020630888,0.6322632368704488,0.7540645143424614,0.017386996648726775,0.0005245409309178951,0.4602726804187433,0.5124101846480232,0.31310633031181323,0.17040317363557514,0.012981460832853689,0.09201099502028331,0.2868915703025397,0.328728400798336,0.6800944642928156,0.03583955476543693,0.35773379811459455,0.027836146173485787,0.05749496993299355,0.042573777820821196,0.30825591580969286,0.020309146371860806,0.00876291603127529,0.055900512578502703,0.017213662739024173,0.17413517089396033,0.18952082982106097,0.5262699206930098,0.4346147438696023,0.04367299297106596,0.006490342050261073,0.006490342050261073
31,0.0812325201929886,0.0757986000653571,0.04014096562313629,0.20895078211586604,0.6435411871982599,0.7503713299905862,0.016915384572986143,0.0005568915547832583,0.4584650989188571,0.512659710796907,0.314329279016444,0.17132045772550242,0.013095893465136385,0.09231970566515149,0.28758160113105696,0.3294858302911461,0.6730388807555215,0.03584344515450717,0.3568105197193666,0.027076751554550887,0.05734965037006226,0.042471327384471375,0.30975018676476296,0.3392627907465589,0.21880773308169194,0.05610590847473723,0.017087872831621442,0.17504258760327718,0.18980604475086435,0.524516890778622,0.43403466590296247,0.043328174234832345,0.006486889172396686,0.006486889172396686
32,0.0841831146505434,0.07876670948277675,0.0419581522477592,0.21703221256013194,0.6532099109933809,0.757403425467639,0.017585441108571125,0.000583850224362231,0.4622531379940581,0.5137031188226802,0.317976798172358,0.17370932651749976,0.013470043912651004,0.09377421819297849,0.28984120418262255,0.3316946875064173,0.6812394646363112,0.03677458488735379,0.36291253399915413,0.027526125647546862,0.05732543537066434,0.042450842299664115,0.3103157353054503,0.020309720797575037,0.00879267984189877,0.05593184916290757,0.01642615249782005,0.17481934875300062,0.19179634991150996,0.5344534197864425,0.4355393708496895,0.04434457936684473,0.006809955099500043,0.006809955099500043
33,0.0856424832202955,0.08021239504011468,0.042473924011997316,0.22206514710281977,0.6699159817578055,0.7567253647575714,0.018039380113409338,0.0005738370252205741,0.4624181857189012,0.513059938735022,0.31807041916544154,0.1739082815064468,0.01355554271451083,0.09466461085668867,0.2909794863987626,0.3327109179531649,0.6858586374024435,0.03689043919883646,0.35951343622066323,0.027146112317055507,0.05757369085594466,0.04264037310567992,0.31461312976982553,0.020876797010191253,0.008862020119976437,0.05627996021185469,0.01605866758882668,0.1740956028103185,0.1929770411901962,0.5353743663774112,0.4373825417376266,0.04421545615684075,0.006793305436459774,0.006793305436459774
34,0.08655854365159066,0.0837391065409816,0.04267696547989655,0.22327468182154442,0.6790572064413503,0.7558627930772903,0.01810365340428558,0.0005615130200091207,0.4620723951937765,0.5146185125025984,0.31850096257017524,0.17417100887351328,0.01356711389242201,0.09374023799784245,0.290728045734993,0.3329317371628818,0.6952137498031976,0.03586439978568408,0.3533431277439625,0.02727682797612599,0.0575222302864061,0.04264293686782003,0.30845042374743414,0.02303995834841767,0.009138152777538808,0.056808644825130455,0.01716884907056402,0.17807669158946382,0.19277616135172757,0.5384603453050432,0.4409821522101156,0.04419114521499275,0.053588624795537824,0.053588624795537824
35,,,,,,0.7487131640361873,0.6568897446935624,0.5692961421025304,0.4567125077444069,0.5069355080558697,0.31317675279754503,0.1699445501290935,0.012970533152120343,0.09143398956870119,0.29008402376838405,0.3334597709230865,0.6917121138130923,0.037089890780672014,0.3624758775477926,0.21262665423155708,0.05641109000267844,0.041741368025478925,0.3131833822987128,0.022915748623774337,0.009392499089763723,0.05585273129389408,0.01692653909776956,0.17796170596064964,0.5596489925680811,0.5319329343795807,0.437572590221044,0.04379309064272571,0.006694009790824809,0.006694009790824809
36,0.07676928826243773,0.0751305198876332,0.03603449533768094,0.20228527971926002,0.6648375951643983,0.7461823151699297,0.01634736010906227,0.0008981126510817549,0.45529787874449595,0.5066823376247429,0.30897477625860403,0.16774171500408122,0.012578380478679485,0.0907140699378284,0.28472267681713626,0.326547513549546,0.6759414248656949,0.03419250969221492,0.3484210968845576,0.02510987571674543,0.05510013901573818,0.04062465576803459,0.31021681016611713,0.021415679149738298,0.009017573202476134,0.05513230799049497,0.01583304861361326,0.17384149696604617,0.1903319860528796,0.5253166601865685,0.4319700806903839,0.04308116589171636,0.006382113043661819,0.006382113043661819
37,0.07391456916206413,0.06996856179183408,0.03317034934427665,0.1984872145919746,0.6731213922627344,0.7375161534408092,0.015277997111070786,0.0010005560362230431,0.4495372104445656,0.4976273680982411,0.30566330902625943,0.16558442892937109,0.012178517610394443,0.08930173232391397,0.2818550995189231,0.32347904369733593,0.6732659378235291,0.034461324514250644,0.34910352303649245,0.024557907934311868,0.05477314782423487,0.04032499574540546,0.307757784731081,0.02215771127098423,0.00894025545911245,0.05554681896665821,0.015576828218558096,0.17023946459505687,0.19021698365560497,0.5291135452545975,0.428107567439634,0.04220217199520293,0.006091332640021239,0.006091332640021239
38,0.07345296312500266,0.06817022863821631,0.03444777238806718,0.19656977214874605,0.6608209696032663,0.7365057145017455,0.015641947624196927,0.000938165741475844,0.44926214369458295,0.4929370696665391,0.30535308883648593,0.1651447702899872,0.012114230672823474,0.0885232197387178,0.27820420379826205,0.3189484342206081,0.6635135066915934,0.03506428872548034,0.3521219133356147,0.023638388193613274,0.053665038111249896,0.03944136073188831,0.296364845044158,0.021029964085907613,0.008288582686888361,0.05543140307674356,0.015213670744968308,0.1705555231697979,0.1888538159168681,0.5294286059304552,0.4278945173393189,0.041348042175174446,0.005659834450048071,0.005659834450048071
39,0.07834581374469468,0.07115859432953398,0.03814470843019305,0.20830165088765462,0.6869452181867395,0.7455696353557763,0.017069641451836697,0.000776412989433354,0.45564370764388823,0.4969373482652814,0.3107673288388666,0.16787003837656458,0.012696670170265906,0.0900720358889047,0.280830767406403,0.3216028505514909,0.6766288236360367,0.03506285057217476,0.35407448775400785,0.02530291384292406,0.05448855505658576,0.040050935825706985,0.29779438871399483,0.02117171346694817,0.008270174592108645,0.055293641785815056,0.015632462361941928,0.17199929643305084,0.191687471990861,0.5290569959025204,0.4331702518332253,0.04231931961546567,0.0515251473070076,0.0515251473070076
40,0.08095200242098277,0.07578413802794615,0.03824923075584388,0.2152784885567679,0.701791355423137,0.7450223364375369,0.017190155711131326,0.0007094012294602925,0.4550778406942168,0.5033142348104148,0.31433019302892873,0.17000150034583272,0.01307017712060269,0.09093198081042439,0.28375844976291226,0.32509178006253264,0.68701223178746,0.03606305853941527,0.3635312395333245,0.024834687730329583,0.05434323549365447,0.040017644436356026,0.30035066811790156,0.022036035314559776,0.008330923177526144,0.05549872711884905,0.014886675841860965,0.15801943130033533,0.1929816382912331,0.5329346657592309,0.43486742898746433,0.04269158372315662,0.005928886262619577,0.005928886262619577
41,0.07353462188310816,0.0676646697278136,0.03440579193828108,0.20113103093861906,0.7011648294636916,0.737245278868551,0.0158749438203283,0.0009142879997428694,0.4505038582447978,0.49972736787672595,0.31047941490616204,0.1677371545375064,0.0127648141671406,0.09125883996860387,0.2873006280105727,0.32974967214016904,0.6888743363926414,0.03658668462662015,0.36516087799843877,0.02665934630439229,0.05418276307700956,0.039935679084813436,0.3133542900487021,0.0233983449121732,0.008668111534193092,0.05592905409410279,0.14212019984934265,0.17518270431224228,0.19277310660054997,0.5237251998495436,0.43180631297999217,0.04216128050533541,0.005615772456568274,0.005615772456568274
42,0.07428381064842343,0.06808821428273637,0.035319112496059235,0.20377259531222536,0.7110776584642917,0.7355972241457295,0.016181854055780494,0.0008904102580098944,0.4488613244697547,0.4966410180993533,0.3075530298385345,0.1658790610239793,0.012360450742373998,0.0898939687973058,0.2798527057873222,0.32037045672173725,0.6777859677338554,0.036393658640002505,0.36275053301141086,0.02537802540776482,0.05348036547847901,0.03936963792274936,0.015877324369473908,0.02254684141371864,0.008577295769753905,0.055854594673097266,0.01454484240044298,0.17250327910037092,0.19309664068850774,0.532118739393548,0.4329674669173108,0.04215059556308036,0.0053820525327828335,0.0053820525327828335
43,0.0822835082856333,0.07732102392543871,0.03966031352765295,0.21838013102204334,0.7192030126060371,0.7456210277809368,0.017627220954322682,0.0007286575059674049,0.45595020291901545,0.4999220154224187,0.30990983279273226,0.16667180359175354,0.012612454438998472,0.09004919650690457,0.28236948625256797,0.3237270977430009,0.6801378081543991,0.03598470684105519,0.35633796239107796,0.025692524848956053,0.05357724025934257,0.03948489466364291,0.3142570889407874,0.022815704123355235,0.008810473709304358,0.05632991543886705,0.0158559195058683,0.17545175755911888,0.1941807329483374,0.5390985451356268,0.4362456250412539,0.04304745615806993,0.005543889141372837,0.005543889141372837
