Date,^GSPC,^DJI,^IXIC,^NYA,^XAX,^BUK100P,^RUT,^VIX,^FTSE,^GDAXI,^FCHI,^STOXX50E,^N100,^BFX,IMOEX.ME,^N225,^HSI,000001.SS,399001.SZ,^STI,^AXJO,^AORD,^BSESN,^JKSE,^KLSE,^NZ50,^KS11,^TWII,^GSPTSE,^BVSP,^MXX,^MERV,^TA125.TA,^JN0U.JO
2012-03-12,1371.0899658203125,12959.7099609375,2983.659912109375,8086.27978515625,2409.18994140625,9960.3896484375,814.2899780273438,15.640000343322754,5892.7998046875,6901.35009765625,3490.06005859375,2514.969970703125,649.27001953125,2281.080078125,6085.47021484375,9889.8603515625,21134.1796875,2434.85791015625,10300.384765625,2966.110107421875,4196.7001953125,4288.2001953125,17587.669921875,3987.190673828125,1564.75,3452.3701171875,2002.5,7927.5126953125,12428.0,66385.0,37590.171875,2642.2099609375,986.3900146484376,986.3900146484376
2012-03-13,1395.949951171875,13177.6796875,3039.8798828125,8234.48046875,2437.81005859375,10074.7197265625,831.22998046875,14.800000190734863,5955.89990234375,6995.91015625,3550.159912109375,2556.820068359375,659.4299926757812,2320.1298828125,6109.60498046875,9899.080078125,21339.69921875,2455.7939453125,10427.123046875,2989.070068359375,4247.60009765625,4336.5,17813.619140625,4008.486083984375,1564.02001953125,3470.81005859375,2025.0400390625,8031.47216796875,12537.7001953125,68394.0,38019.76171875,2711.93994140625,993.4600219726562,993.4600219726562
2012-03-14,1394.280029296875,13194.099609375,3040.72998046875,8185.27001953125,2410.389892578125,10060.4599609375,823.4000244140625,15.3100004196167,5945.39990234375,7079.419921875,3564.510009765625,2574.7900390625,661.52001953125,2328.56005859375,6189.539794921875,10050.51953125,21307.890625,2391.22998046875,10094.7763671875,3026.39990234375,4287.2001953125,4375.60009765625,17919.30078125,4054.168212890625,1575.7099609375,3498.989990234375,2045.0799560546875,8125.22216796875,12377.900390625,68257.0,37971.44140625,2709.60009765625,1019.1699829101562,1019.1699829101562
2012-03-15,1402.5999755859375,13252.759765625,3056.3701171875,8246.7197265625,2415.35009765625,10037.919921875,831.4600219726562,15.420000076293944,5940.7001953125,7144.4501953125,3580.2099609375,2593.969970703125,663.3599853515625,2343.97998046875,6233.630126953125,10123.2802734375,21353.529296875,2373.77392578125,10086.4462890625,3025.840087890625,4277.7998046875,4366.89990234375,17675.849609375,4039.82275390625,1579.3800048828125,3533.72998046875,2043.760009765625,8121.58251953125,12455.7998046875,67749.0,38134.5703125,2744.090087890625,1015.5700073242188,1015.5700073242188
2012-03-16,1404.1700439453125,13232.6201171875,3055.260009765625,8270.400390625,2423.75,10089.5498046875,830.1799926757812,14.470000267028809,5965.60009765625,7157.81982421875,3594.830078125,2608.300048828125,665.8599853515625,2366.110107421875,6247.9700927734375,10129.830078125,21317.849609375,2404.736083984375,10279.1845703125,3010.679931640625,4276.2001953125,4364.7001953125,17466.19921875,4028.380615234375,1571.4000244140625,3505.02001953125,2034.43994140625,8054.90234375,12497.0,67684.0,38258.44921875,2765.219970703125,2765.219970703125,2765.219970703125
2012-03-19,1409.75,13239.1298828125,3078.320068359375,8297.4697265625,2437.239990234375,10078.76953125,837.77001953125,15.039999961853027,5961.10009765625,7154.22021484375,3577.8798828125,2608.419921875,664.3599853515625,2374.2900390625,6258.14013671875,10141.990234375,6276.087158203125,2410.18408203125,10296.0546875,2990.090087890625,4290.7998046875,4381.2001953125,17273.369140625,4024.576416015625,1573.5999755859375,3485.969970703125,2047.0,8043.88232421875,12479.7001953125,67730.0,35243.59997558594,2757.199951171875,1019.260009765625,1019.260009765625
2012-03-20,1405.52001953125,13170.1904296875,3074.14990234375,8241.26953125,2412.699951171875,9958.5,829.239990234375,15.579999923706056,5891.39990234375,7054.93994140625,3530.830078125,2576.610107421875,657.2899780273438,2351.949951171875,8530.71337890625,14709.476806640625,20888.240234375,2376.839111328125,10116.2763671875,3002.72998046875,4275.0,4365.60009765625,17316.1796875,4022.011474609375,1577.6199951171875,3487.010009765625,2042.1500244140625,7972.6630859375,12430.7001953125,67296.0,38055.26953125,2692.929931640625,1018.3900146484376,1018.3900146484376
2012-03-21,1402.8900146484375,13124.6201171875,3075.320068359375,8219.33984375,2419.64990234375,9987.76953125,829.9199829101562,15.130000114440918,5892.0,7071.31982421875,3527.3701171875,2567.580078125,656.4099731445312,2345.610107421875,6216.0501708984375,10086.490234375,20856.630859375,2378.195068359375,10090.3271484375,3005.6298828125,4254.2998046875,4347.0,17601.7109375,4036.07666015625,1582.530029296875,3481.9599609375,2027.22998046875,7981.90234375,12436.5,66860.0,38434.51171875,2718.830078125,1020.8200073242188,1020.8200073242188
2012-03-22,1392.780029296875,13046.1396484375,3063.320068359375,8141.31982421875,2389.14990234375,9883.169921875,821.4400024414062,15.56999969482422,5845.7001953125,6981.259765625,3472.4599609375,2530.219970703125,648.219970703125,2323.27001953125,6225.175048828125,10127.080078125,20901.560546875,2375.77197265625,10038.837890625,2979.25,4273.7001953125,4364.89990234375,17196.470703125,4041.40185546875,1583.239990234375,3474.64990234375,2026.1199951171875,8059.90234375,12361.7998046875,65828.0,38323.51171875,2673.780029296875,1025.43994140625,1025.43994140625
2012-03-23,1397.1099853515625,13080.73046875,3067.919921875,8180.0498046875,2407.110107421875,9921.51953125,830.030029296875,14.81999969482422,5854.89990234375,6995.6201171875,3476.179931640625,2525.429931640625,648.27001953125,2338.31005859375,6174.889892578125,10011.4697265625,20668.80078125,2349.5390625,9885.138671875,2990.080078125,4270.39990234375,4360.7001953125,17361.740234375,9473.785095214844,1585.8299560546875,3449.300048828125,2026.8299560546875,8076.572265625,12465.7001953125,65813.0,38334.8984375,2711.8701171875,2711.8701171875,2711.8701171875
2012-03-26,1416.510009765625,13241.6298828125,3122.570068359375,8288.7802734375,2448.64990234375,9978.0400390625,846.1300048828125,14.260000228881836,5902.7001953125,7079.22998046875,3501.97998046875,2539.8701171875,654.02001953125,2362.610107421875,6190.4251708984375,10018.240234375,20668.859375,2350.59912109375,9946.0283203125,2974.5,4262.7998046875,4355.2001953125,17052.779296875,4031.5478515625,1582.97998046875,3471.919921875,2019.18994140625,7967.5830078125,12574.7998046875,66685.0,38863.1484375,2691.760009765625,1052.22998046875,1052.22998046875
2012-03-27,1412.52001953125,13197.73046875,3120.35009765625,8239.330078125,2432.760009765625,9936.2001953125,839.97998046875,15.59000015258789,5869.60009765625,7078.89990234375,3469.590087890625,2525.2099609375,650.3900146484375,2349.669921875,6302.41015625,10255.150390625,21046.91015625,2347.178955078125,9841.26953125,3018.909912109375,4301.2998046875,4391.60009765625,17257.359375,4079.225341796875,1588.0999755859375,3483.9599609375,2039.760009765625,8029.42236328125,12512.0,66037.0,38956.3203125,2691.97998046875,1053.1400146484375,1053.1400146484375
2012-03-28,1405.5400390625,13126.2099609375,3104.9599609375,8188.35009765625,2395.5,9834.009765625,834.4500122070312,15.470000267028809,5809.0,6998.7998046875,3430.14990234375,2496.679931640625,643.7100219726562,2322.919921875,6252.7451171875,10182.5703125,20885.419921875,2284.881103515625,9531.0439453125,3010.489990234375,4343.5,4431.5,17121.619140625,4090.41357421875,1583.75,3486.510009765625,2031.739990234375,8038.0322265625,12413.900390625,65079.0,38910.6796875,2684.179931640625,1050.719970703125,1050.719970703125
2012-03-29,1403.280029296875,13145.8203125,3095.360107421875,8166.3701171875,2404.39990234375,9711.080078125,832.219970703125,15.479999542236328,5742.0,6875.14990234375,3381.1201171875,2452.739990234375,635.0800170898438,3794.983357747396,6954.886698404948,10114.7900390625,20609.390625,2252.159912109375,9418.125,2994.090087890625,4337.89990234375,4422.0,17058.609375,4105.00732421875,1585.43994140625,3495.43994140625,2014.4100341796875,7872.62353515625,12339.400390625,64872.0,39125.3515625,2658.739990234375,1032.47998046875,1032.47998046875
2012-03-30,1408.469970703125,13212.0400390625,3091.570068359375,8206.9296875,2405.919921875,9769.75,830.2999877929688,15.5,5768.5,6946.830078125,3423.81005859375,2477.280029296875,642.3099975585938,2324.050048828125,6203.8048095703125,10083.5595703125,20555.580078125,2262.7880859375,9410.154296875,3010.4599609375,4335.2001953125,4420.0,17404.19921875,4121.39013671875,1596.3299560546875,3509.550048828125,2014.0400390625,7932.962890625,12392.2001953125,64511.0,39521.23828125,2683.989990234375,2683.989990234375,2683.989990234375
2012-04-02,1419.0400390625,13264.490234375,3119.699951171875,8281.1201171875,2461.510009765625,9939.23046875,840.6300048828125,15.640000343322754,5874.89990234375,7056.64990234375,3462.909912109375,2501.179931640625,648.9299926757812,2354.530029296875,6232.2000732421875,10109.8701171875,20522.259765625,14686.863199869793,8851.466634114584,3016.070068359375,4329.2998046875,4416.39990234375,17478.150390625,4165.90966796875,1603.780029296875,3493.610107421875,2029.2900390625,7862.86328125,12507.099609375,65216.0,39908.5390625,20477.32452392578,1046.1099853515625,1046.1099853515625
2012-04-03,1413.3800048828125,13199.5498046875,3113.570068359375,8216.5400390625,2432.35009765625,9876.5400390625,834.7999877929688,15.65999984741211,5838.2998046875,6982.27978515625,3406.780029296875,2458.97998046875,641.3400268554688,2334.760009765625,6192.5748291015625,10050.3896484375,20790.98046875,14865.64697265625,8940.3134765625,3014.97998046875,4337.0,4424.39990234375,17597.419921875,4215.27978515625,1606.6300048828125,3473.090087890625,2049.280029296875,7760.814453125,12323.599609375,64284.0,39924.9296875,2605.5,1056.3199462890625,1056.3199462890625
2012-04-04,1398.9599609375,13074.75,3068.090087890625,8106.830078125,2385.1201171875,9630.7998046875,820.3800048828125,16.440000534057617,5703.7998046875,6784.06005859375,3313.469970703125,2398.4599609375,624.1699829101562,2262.449951171875,6041.2200927734375,9819.990234375,8111.252685546875,6402.51513671875,4693.777587890625,2985.0400390625,4333.89990234375,4418.89990234375,17486.01953125,4133.87548828125,1599.27001953125,3480.419921875,2018.6099853515625,7098.655090332031,12178.7001953125,63529.0,39398.87890625,2557.4599609375,1051.5400390625,1051.5400390625
2012-04-05,1398.0799560546875,13060.1396484375,3080.5,8081.35009765625,2378.919921875,9696.83984375,818.1799926757812,16.700000762939453,5723.7001953125,6775.259765625,3319.81005859375,2392.5400390625,625.0,2253.72998046875,6010.670166015625,9767.6103515625,20593.0,2302.240966796875,9708.921875,2986.199951171875,4319.7998046875,4402.2998046875,4284.255859375,4166.2119140625,1593.43994140625,3467.97998046875,2028.77001953125,7639.78466796875,12103.099609375,63691.0,42811.81998697917,21932.639973958336,1053.4599609375,1053.4599609375
2012-04-06,,,,,,,,,,,,,,,,9688.4501953125,5997.5010986328125,2306.552001953125,9786.0810546875,8421.545878092447,7057.010701497396,5692.475524902344,4327.940348307292,2963.40517171224,1598.8699951171875,1813.9500122070312,2029.030029296875,7706.224609375,7706.224609375,7706.224609375,7706.224609375,7706.224609375,7706.224609375,7706.224609375
2012-04-09,1382.199951171875,12929.58984375,3047.080078125,7992.31005859375,2366.5400390625,1585.0000305175781,803.4600219726562,18.809999465942383,1209.7412202358246,2400.672441005707,3591.603661775589,4782.534882545471,5973.466103315353,7164.397324085236,8355.328544855118,9546.259765625,5916.0184326171875,2285.777099609375,9710.8017578125,2960.10009765625,7714.113606770833,12468.127115885416,17222.140625,4153.90478515625,1591.280029296875,1794.1799926757812,1997.0799560546875,7600.8349609375,12018.5,62923.0,39432.1484375,2522.179931640625,1045.31005859375,1045.31005859375
2012-04-10,1358.5899658203125,12715.9296875,2991.219970703125,7841.91015625,2327.52001953125,9499.8896484375,784.1500244140625,20.38999938964844,5595.60009765625,6606.43017578125,3217.60009765625,2321.530029296875,608.5999755859375,2213.93994140625,5875.979736328125,9538.01953125,20356.240234375,2305.863037109375,9795.8603515625,2982.43994140625,4292.2998046875,4373.7001953125,17243.83984375,4149.63720703125,1597.1700439453125,3475.10009765625,1994.4100341796875,7640.64501953125,11935.2998046875,61738.0,39035.171875,2497.050048828125,1049.0799560546875,1049.0799560546875
2012-04-11,1368.7099609375,12805.3896484375,3016.4599609375,7912.85009765625,2342.31005859375,9524.2900390625,796.5900268554688,20.020000457763672,5634.7001953125,6674.72998046875,3237.68994140625,2341.360107421875,613.3499755859375,2234.39990234375,5846.570068359375,9458.740234375,20140.669921875,2308.925048828125,9802.2109375,2949.25,3638.27490234375,4327.2998046875,17199.400390625,4129.8525390625,3797.6212158203125,3465.389892578125,5561.0123291015625,7656.634765625,12026.7998046875,61293.0,39167.140625,2503.89990234375,1040.3199462890625,1040.3199462890625
2012-04-12,1387.5699462890625,12986.580078125,3055.550048828125,8039.9501953125,2376.22998046875,9666.5595703125,808.5900268554688,17.200000762939453,5710.5,6743.240234375,3269.7900390625,2352.239990234375,619.2999877929688,2264.360107421875,5894.5750732421875,9524.7900390625,20327.3203125,2350.864013671875,10007.5380859375,2978.139892578125,4280.60009765625,4361.7001953125,17332.619140625,4139.37939453125,1601.27001953125,3487.090087890625,1986.6300048828125,7662.884765625,12214.7001953125,63058.0,39357.80859375,2562.679931640625,2562.679931640625,2562.679931640625
2012-04-13,1370.260009765625,12849.58984375,3011.330078125,7931.08984375,2353.340087890625,9555.6298828125,796.2899780273438,19.549999237060547,5651.7998046875,6583.89990234375,3189.090087890625,2291.510009765625,607.8499755859375,2229.679931640625,5933.8350830078125,9637.990234375,20701.0390625,2359.160888671875,10043.607421875,2987.820068359375,4323.2998046875,4404.2001953125,17094.509765625,4159.11474609375,1603.1199951171875,3487.169921875,2008.9100341796875,7788.234375,12040.400390625,62106.0,38444.01171875,2502.080078125,2502.080078125,2502.080078125
2012-04-16,1369.5699462890625,12921.41015625,2988.39990234375,7949.56005859375,2358.760009765625,9615.75,798.0800170898438,19.549999237060547,5666.2998046875,6625.18994140625,3205.280029296875,2301.18994140625,610.25,2239.35009765625,5854.994873046875,9470.6396484375,20610.640625,2357.02587890625,10000.1982421875,2992.1201171875,4302.2998046875,4382.5,17150.94921875,4146.419921875,1597.510009765625,3473.5,1992.6300048828125,7729.82470703125,12037.599609375,61955.0,39054.83984375,2459.56005859375,1040.4000244140625,1040.4000244140625
2012-04-17,1390.780029296875,13115.5400390625,3042.820068359375,8064.0400390625,2387.550048828125,9766.5595703125,810.6300048828125,18.459999084472656,5767.0,6801.0,3292.510009765625,2367.050048828125,623.8300170898438,2291.239990234375,5877.9749755859375,9464.7099609375,20562.310546875,2334.985107421875,9839.8095703125,2986.590087890625,4288.7998046875,4368.7998046875,17357.939453125,4157.203125,1596.18994140625,3480.5400390625,1985.300048828125,7585.8349609375,12136.900390625,62699.0,39355.171875,2378.52001953125,1052.4100341796875,1052.4100341796875
2012-04-18,1385.1400146484375,13032.75,3031.449951171875,8030.3701171875,2396.110107421875,9720.51953125,803.3200073242188,18.63999938964844,5745.2998046875,6732.02978515625,3240.2900390625,2327.840087890625,616.3499755859375,2258.3701171875,5962.81494140625,9667.259765625,20780.73046875,2380.847900390625,10069.4169921875,3000.580078125,4348.7001953125,4427.2001953125,17392.390625,4166.07470703125,1598.8599853515625,1801.6950073242188,2004.530029296875,7604.96484375,12128.900390625,63010.0,39330.12109375,2357.669921875,1051.52001953125,1051.52001953125
2012-04-19,1376.9200439453125,12964.099609375,3007.56005859375,7995.91015625,2401.27001953125,9719.1298828125,798.9000244140625,18.36000061035156,5744.60009765625,6671.22021484375,3174.02001953125,2284.669921875,607.1300048828125,2237.52001953125,5912.949951171875,9588.3798828125,20995.009765625,2378.634033203125,10015.2978515625,3008.2099609375,4362.7001953125,4441.2998046875,17503.7109375,4163.5537109375,1596.6199951171875,3525.18994140625,1999.8599853515625,7622.65478515625,12153.7001953125,62618.0,39395.640625,2352.830078125,1058.68994140625,1058.68994140625
2012-04-20,1378.530029296875,13029.259765625,3000.449951171875,8025.43994140625,2417.47998046875,9753.5,804.0499877929688,17.440000534057617,5772.2001953125,6750.1201171875,3188.580078125,2311.27001953125,608.3099975585938,2246.31005859375,5903.835205078125,9561.3603515625,21010.640625,2406.863037109375,10130.9267578125,2994.47998046875,4366.5,4444.39990234375,17373.83984375,4181.20556640625,1591.8499755859375,3516.22998046875,1974.6500244140625,7507.11572265625,12147.2998046875,62494.0,39354.859375,2338.47998046875,2338.47998046875,2338.47998046875
2012-04-23,1366.93994140625,12927.169921875,2970.449951171875,7940.740234375,2401.81005859375,9578.5,791.8499755859375,18.96999931335449,5665.60009765625,6523.0,3098.3701171875,2244.830078125,593.3099975585938,2191.39990234375,5866.784912109375,9542.169921875,20624.390625,2388.587890625,10075.9365234375,2962.35009765625,4352.39990234375,4430.2998046875,17096.6796875,4155.3291015625,1583.800048828125,3513.449951171875,1972.6300048828125,7481.0556640625,11989.0,61539.0,38961.7890625,2309.85009765625,1054.6600341796875,1054.6600341796875
2012-04-24,1371.969970703125,13001.5595703125,2961.60009765625,7988.009765625,2387.06005859375,9663.33984375,798.0499877929688,18.100000381469727,5709.5,6590.41015625,3169.320068359375,2284.080078125,603.3699951171875,2204.219970703125,5836.1300048828125,9468.0400390625,20677.16015625,2388.833984375,10041.77734375,2974.3701171875,4360.39990234375,4433.89990234375,17207.2890625,4170.1904296875,1582.280029296875,3519.860107421875,1963.4200439453125,7498.8056640625,11980.099609375,61971.0,38849.078125,2311.179931640625,1065.010009765625,1065.010009765625
2012-04-25,1390.68994140625,13090.7197265625,3029.6298828125,8070.7900390625,2406.25,9690.33984375,812.1199951171875,16.81999969482422,5718.89990234375,6704.5,3233.4599609375,2322.909912109375,613.75,2243.199951171875,5902.1048583984375,9561.009765625,20646.2890625,2406.81298828125,10161.8955078125,2979.780029296875,7703.616373697917,12427.452718098959,17151.2890625,4163.48095703125,1579.3499755859375,1770.6649780273438,1961.97998046875,7563.14501953125,12111.099609375,61750.0,39066.01171875,2277.080078125,2277.080078125,2277.080078125
2012-04-26,1399.97998046875,13204.6201171875,3050.610107421875,8123.06982421875,2426.139892578125,9724.91015625,818.3300170898438,16.239999771118164,5748.7001953125,6739.89990234375,3229.320068359375,2322.68994140625,615.489990234375,2209.89990234375,5885.864990234375,9561.830078125,20809.7109375,2404.697021484375,10201.5361328125,2981.469970703125,4375.2001953125,4445.0,17130.669921875,4180.1435546875,1579.68994140625,3520.820068359375,1964.0400390625,7521.3154296875,12145.900390625,62198.0,39212.16015625,2270.81005859375,2270.81005859375,2270.81005859375
2012-04-27,1403.3599853515625,13228.3095703125,3069.199951171875,8151.91015625,2434.8701171875,9765.58984375,825.469970703125,16.31999969482422,5777.10009765625,6801.31982421875,3266.27001953125,2344.02001953125,619.4000244140625,2220.89990234375,5870.894775390625,9520.8896484375,20741.44921875,2396.31591796875,10180.275390625,2981.580078125,4362.10009765625,4433.39990234375,17134.25,4163.81884765625,1567.800048828125,3531.659912109375,1975.3499755859373,7480.4658203125,12237.7998046875,61691.0,39324.140625,2271.860107421875,2271.860107421875,2271.860107421875
2012-04-30,1397.9100341796875,13213.6298828125,3046.360107421875,8119.06005859375,2426.260009765625,9732.1201171875,816.8800048828125,17.149999618530273,5737.7998046875,6761.18994140625,3212.800048828125,2306.429931640625,612.5800170898438,2208.43994140625,8503.696940104168,14798.953938802084,21094.2109375,15055.663981119793,9017.117024739584,2978.570068359375,4396.60009765625,4467.2001953125,17318.810546875,4180.5693359375,1570.6099853515625,3555.8701171875,1981.989990234375,7501.68603515625,12292.7001953125,61820.0,39461.0,20263.744995117188,1066.489990234375,1066.489990234375
2012-05-01,1405.8199462890625,13279.3203125,3050.43994140625,8164.0400390625,2438.02001953125,1626.9550170898438,815.8900146484375,16.600000381469727,5812.2001953125,6317.735909598215,6823.271623883928,7328.807338169643,7834.343052455357,8339.878766741072,8845.414481026786,9350.9501953125,8366.66015625,7382.3701171875,6398.080078125,5413.7900390625,4429.5,4497.2998046875,4346.560302734375,4195.82080078125,3886.5704345703125,3577.320068359375,6495.813313802084,9414.306559244793,12332.7998046875,9516.392364501953,6699.984924316406,3883.5774841308594,1067.1700439453125,1067.1700439453125
2012-05-02,1402.31005859375,13268.5703125,3059.85009765625,8124.31982421875,2434.830078125,9732.669921875,818.5999755859375,16.8799991607666,5758.10009765625,6710.77001953125,3226.330078125,2290.31005859375,614.72998046875,2210.47998046875,5795.364990234375,9380.25,21309.080078125,2438.43603515625,10424.8232421875,3006.139892578125,4435.89990234375,4504.7998046875,17301.91015625,4219.130859375,1582.3900146484375,3614.969970703125,1999.0699462890625,7676.77490234375,12230.099609375,62424.0,39597.421875,2241.7099609375,1061.6400146484375,1061.6400146484375
2012-05-03,1391.5699462890625,13206.58984375,3024.300048828125,8049.89013671875,2422.2900390625,9759.7001953125,806.5900268554688,17.559999465942383,5766.60009765625,6694.43994140625,3223.360107421875,2287.10009765625,615.3800048828125,2194.97998046875,8546.496419270832,14898.012858072916,21249.529296875,2440.080078125,10468.2626953125,3000.93994140625,4429.0,4494.5,17151.189453125,4223.8388671875,1583.1700439453125,3576.699951171875,1995.1099853515625,7659.49462890625,12014.900390625,62104.0,39580.05078125,2195.219970703125,1067.469970703125,1067.469970703125
2012-05-04,1369.0999755859375,13038.26953125,2956.340087890625,7933.2900390625,2390.739990234375,9571.41015625,791.8400268554688,19.15999984741211,5655.10009765625,6561.47021484375,3161.969970703125,2248.340087890625,604.219970703125,2166.75,8473.166666666668,14779.583333333334,21086.0,2452.013916015625,10573.48046875,2990.590087890625,4396.0,4459.39990234375,16831.080078125,4216.51708984375,1591.0400390625,3549.780029296875,1989.1500244140625,7700.9150390625,11871.2001953125,60821.0,39408.609375,2215.340087890625,2215.340087890625,2215.340087890625
2012-05-07,1369.5799560546875,13008.5302734375,2957.760009765625,7948.77001953125,2388.159912109375,9571.41015625,793.8099975585938,18.940000534057617,3294.209990501404,6569.47998046875,3214.219970703125,2283.090087890625,613.0800170898438,2180.419921875,5649.77978515625,9119.1396484375,20536.650390625,2451.947021484375,10612.7705078125,2924.949951171875,4301.2998046875,4361.60009765625,16912.7109375,4158.69970703125,1584.8699951171875,3540.1298828125,1956.43994140625,7538.04541015625,11860.7001953125,61220.0,40045.51171875,2248.3701171875,1048.0400390625,1048.0400390625
2012-05-08,1363.719970703125,12932.08984375,2946.27001953125,7887.259765625,2349.929931640625,9408.490234375,793.0599975585938,19.049999237060547,5554.60009765625,6444.740234375,3124.800048828125,2236.110107421875,599.1799926757812,2170.610107421875,5676.1302490234375,9181.650390625,20484.75,2448.884033203125,10524.5625,2931.97998046875,4314.39990234375,4375.89990234375,16546.1796875,4180.91064453125,1590.5999755859375,3552.06005859375,1967.010009765625,7545.6748046875,11704.7001953125,60365.0,39214.640625,2384.260009765625,1046.4599609375,1046.4599609375
2012-05-09,1354.5799560546875,12835.0595703125,2934.7099609375,7820.25,2334.280029296875,9359.01953125,788.9199829101562,20.07999992370605,5530.10009765625,6475.31005859375,3118.64990234375,2225.6298828125,598.010009765625,2159.989990234375,5602.5247802734375,9045.0595703125,20330.640625,2408.5859375,10294.46484375,2900.909912109375,4275.10009765625,4332.2001953125,16479.580078125,4128.8994140625,1584.9000244140625,3559.469970703125,1950.2900390625,7475.67578125,11675.0,59786.0,39122.8203125,2335.010009765625,1033.56005859375,1033.56005859375
2012-05-10,1357.989990234375,12855.0400390625,2933.639892578125,7852.75,2335.429931640625,9387.1796875,791.75,18.82999992370605,5544.0,6518.0,3130.169921875,2247.3798828125,600.1500244140625,2187.25,5598.4501953125,9009.650390625,20227.279296875,2410.22900390625,10277.5048828125,2903.60009765625,4295.60009765625,4353.7998046875,16420.05078125,4133.47021484375,1588.06005859375,3569.050048828125,1944.9300537109373,7483.9755859375,11736.2001953125,59702.0,39170.8984375,2307.0400390625,1038.969970703125,1038.969970703125
2012-05-11,1353.3900146484375,12820.599609375,2933.820068359375,7815.8798828125,2328.340087890625,9435.1201171875,790.0599975585938,19.88999938964844,5575.5,6579.93017578125,3129.77001953125,2254.5400390625,601.5399780273438,2184.429931640625,5568.8697509765625,8953.3095703125,19964.630859375,2394.98193359375,10211.2958984375,2887.340087890625,4285.10009765625,4342.7001953125,16292.98046875,4113.97998046875,1584.3199462890625,3548.06005859375,1917.1300048828125,7401.3359375,11694.7001953125,59445.0,38888.7890625,2304.610107421875,2304.610107421875,2304.610107421875
2012-05-14,1338.3499755859375,12695.349609375,2902.580078125,7705.43994140625,2294.169921875,9258.3603515625,778.9500122070312,21.8700008392334,5465.5,6451.97021484375,3057.989990234375,2201.949951171875,588.8099975585938,2134.550048828125,5554.1949462890625,8973.83984375,19735.0390625,2380.72509765625,10093.2666015625,2864.1201171875,4297.0,4351.89990234375,16215.83984375,4052.9091796875,1575.0799560546875,3555.360107421875,1913.72998046875,7377.14599609375,11488.5,57540.0,38352.109375,2234.3798828125,1020.510009765625,1020.510009765625
2012-05-15,1330.6600341796875,12632.0,2893.760009765625,7635.81005859375,2274.550048828125,9190.5703125,777.3599853515625,21.96999931335449,5437.60009765625,6401.06005859375,3039.27001953125,2178.669921875,585.2999877929688,2103.18994140625,5501.965087890625,8900.740234375,19894.310546875,2374.843017578125,10131.6962890625,2876.699951171875,4266.2998046875,4316.2998046875,16328.25,4045.486572265625,1561.0699462890625,3534.919921875,1898.9599609375,7395.60595703125,11343.099609375,56238.0,37939.62890625,2214.050048828125,1003.010009765625,1003.010009765625
2012-05-16,1324.800048828125,12598.5498046875,2874.0400390625,7592.81982421875,2244.820068359375,9145.0595703125,772.1099853515625,22.270000457763672,5405.2998046875,6384.259765625,3048.669921875,2175.340087890625,585.4199829101562,2103.81005859375,5452.489990234375,8801.169921875,19259.830078125,2346.19189453125,9916.3583984375,2831.14990234375,4165.5,4214.7001953125,16030.08984375,3980.341064453125,1536.0400390625,3514.510009765625,1840.530029296875,7234.53662109375,11326.099609375,55888.0,37511.078125,2160.43994140625,1010.8800048828124,1010.8800048828124
2012-05-17,1304.8599853515625,12442.490234375,2813.68994140625,7480.419921875,2220.300048828125,1487.3150329589844,754.3300170898438,24.489999771118164,5338.39990234375,6308.9599609375,3011.989990234375,1795.1300048828125,578.27001953125,2081.199951171875,5478.8948974609375,8876.58984375,19200.9296875,2378.885986328125,10079.3671875,2822.610107421875,4157.39990234375,4208.5,16070.48046875,8807.34521484375,1544.2099609375,3521.510009765625,1845.239990234375,7356.736328125,11330.7001953125,54038.0,37261.23828125,2121.52001953125,988.8200073242188,988.8200073242188
2012-05-18,1295.219970703125,12369.3798828125,2778.7900390625,7427.740234375,2209.550048828125,8907.400390625,747.2100219726562,25.100000381469727,5267.60009765625,6271.22021484375,3008.0,2144.68994140625,575.0800170898438,2073.8798828125,5342.5947265625,8611.3095703125,18951.849609375,2344.52099609375,9902.978515625,2779.10009765625,4046.5,4098.7998046875,16152.75,8842.60498046875,1532.4599609375,3501.43994140625,1782.4599609375,7151.1572265625,11280.599609375,54513.0,36875.328125,2134.85009765625,2134.85009765625,2134.85009765625
2012-05-21,1315.989990234375,12504.48046875,2847.2099609375,7542.97998046875,2240.090087890625,8990.76953125,764.6400146484375,22.01000022888184,5304.5,6331.0400390625,3027.14990234375,2150.159912109375,577.6599731445312,2093.800048828125,5363.8448486328125,8633.8896484375,18922.3203125,2348.300048828125,9977.4482421875,7025.524169921875,4073.60009765625,4124.39990234375,16183.259765625,3939.95458984375,1538.9100341796875,3493.389892578125,1799.1300048828125,7192.19677734375,31891.098388671875,56590.0,37512.41015625,2193.7099609375,977.0599975585938,977.0599975585938
2012-05-22,1316.6300048828125,12502.8095703125,2839.080078125,7542.580078125,2223.35009765625,9141.599609375,759.6300048828125,22.479999542236328,5403.2998046875,6435.60009765625,3084.090087890625,2192.85009765625,588.1599731445312,2142.409912109375,5435.8499755859375,8729.2900390625,19039.150390625,2373.305908203125,10180.1552734375,2823.75,4121.0,4173.5,16026.41015625,4020.943603515625,1546.8399658203125,3529.860107421875,1828.68994140625,7274.8564453125,11451.7998046875,55039.0,37481.19140625,2239.239990234375,980.3800048828124,980.3800048828124
