,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE,LNT,ALL,GOOGL,GOOG,MO,AMZN,AMCR,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,ABC,AME,AMGN,APH,ADI,ANSS,ANTM,AON,AOS,APA,AIV,AAPL,AMAT,APTV,ADM,ANET,AJG,AIZ,T,ATO,ADSK,ADP,AZO,AVB,AVY,BKR,BLL,BAC,BK,BAX,BDX,BRK.B,BBY,BIO,BIIB,BLK,BA,BKNG,BWA,BXP,BSX,BMY,AVGO,BR,BF.B,CHRW,COG,CDNS,CPB,COF,CAH,KMX,CCL,CARR,CTLT,CAT,CBOE,CBRE,CDW,CE,CNC,CNP,CERN,CF,SCHW,CHTR,CVX,CMG,CB,CHD,CI,CINF,CTAS,CSCO,C,CFG,CTXS,CLX,CME,CMS,KO,CTSH,CL,CMCSA,CMA,CAG,CXO,COP,ED,STZ,COO,CPRT,GLW,CTVA,COST,CCI,CSX,CMI,CVS,DHI,DHR,DRI,DVA,DE,DAL,XRAY,DVN,DXCM,FANG,DLR,DFS,DISCA,DISCK,DISH,DG,DLTR,D,DPZ,DOV,DOW,DTE,DUK,DRE,DD,DXC,EMN,ETN,EBAY,ECL,EIX,EW,EA,EMR,ETR,EOG,EFX,EQIX,EQR,ESS,EL,ETSY,EVRG,ES,RE,EXC,EXPE,EXPD,EXR,XOM,FFIV,FB,FAST,FRT,FDX,FIS,FITB,FE,FRC,FISV,FLT,FLIR,FLS,FMC,F,FTNT,FTV,FBHS,FOXA,FOX,BEN,FCX,GPS,GRMN,IT,GD,GE,GIS,GM,GPC,GILD,GL,GPN,GS,GWW,HAL,HBI,HIG,HAS,HCA,PEAK,HSIC,HSY,HES,HPE,HLT,HFC,HOLX,HD,HON,HRL,HST,HWM,HPQ,HUM,HBAN,HII,IEX,IDXX,INFO,ITW,ILMN,INCY,IR,INTC,ICE,IBM,IP,IPG,IFF,INTU,ISRG,IVZ,IPGP,IQV,IRM,JKHY,J,JBHT,SJM,JNJ,JCI,JPM,JNPR,KSU,K,KEY,KEYS,KMB,KIM,KMI,KLAC,KHC,KR,LB,LHX,LH,LRCX,LW,LVS,LEG,LDOS,LEN,LLY,LNC,LIN,LYV,LKQ,LMT,L,LOW,LUMN,LYB,MTB,MRO,MPC,MKTX,MAR,MMC,MLM,MAS,MA,MKC,MXIM,MCD,MCK,MDT,MRK,MET,MTD,MGM,MCHP,MU,MSFT,MAA,MHK,TAP,MDLZ,MNST,MCO,MS,MOS,MSI,MSCI,NDAQ,NOV,NTAP,NFLX,NWL,NEM,NWSA,NWS,NEE,NLSN,NKE,NI,NSC,NTRS,NOC,NLOK,NCLH,NRG,NUE,NVDA,NVR,ORLY,OXY,ODFL,OMC,OKE,ORCL,OTIS,PCAR,PKG,PH,PAYX,PAYC,PYPL,PNR,PBCT,PEP,PKI,PRGO,PFE,PM,PSX,PNW,PXD,PNC,POOL,PPG,PPL,PFG,PG,PGR,PLD,PRU,PEG,PSA,PHM,PVH,QRVO,PWR,QCOM,DGX,RL,RJF,RTX,O,REG,REGN,RF,RSG,RMD,RHI,ROK,ROL,ROP,ROST,RCL,SPGI,CRM,SBAC,SLB,STX,SEE,SRE,NOW,SHW,SPG,SWKS,SLG,SNA,SO,LUV,SWK,SBUX,STT,STE,SYK,SIVB,SYF,SNPS,SYY,TMUS,TROW,TTWO,TPR,TGT,TEL,FTI,TDY,TFX,TER,TXN,TXT,TMO,TIF,TJX,TSCO,TT,TDG,TRV,TFC,TWTR,TYL,TSN,UDR,ULTA,USB,UAA,UA,UNP,UAL,UNH,UPS,URI,UHS,UNM,VLO,VAR,VTR,VRSN,VRSK,VZ,VRTX,VFC,VIAC,VTRS,V,VNT,VNO,VMC,WRB,WAB,WMT,WBA,DIS,WM,WAT,WEC,WFC,WELL,WST,WDC,WU,WRK,WY,WHR,WMB,WLTW,WYNN,XEL,XRX,XLNX,XYL,YUM,ZBRA,ZBH,ZION,ZTS
count,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,0.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,0.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,179.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,385.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,431.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1116.0,1266.0,437.0,436.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1032.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,898.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1025.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,179.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,179.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,250.0,1266.0,1266.0,37.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0
mean,0.0003374343134557669,0.0012552461069998636,0.0010445133060021797,0.0013227030087218697,0.0009163702189726837,0.001251201834596771,0.0015472612325150032,0.025145653675505895,0.00026706071506450095,0.008670697311235117,0.001233538035251604,0.0012915666309455925,0.0009085561752758135,0.0009293584572048368,0.00039911425072183045,0.001287016590719459,0.0007878451396143261,5.884731274139105e-05,0.002094246540481078,0.0007607987643938933,0.0013214553425742502,0.0007413015644045182,0.0007934117579329598,0.0008118984166250958,0.0005008791441990048,0.0014134398032954335,0.01186500668386973,0.0010267016974846708,0.0014290569607649526,0.0007805669772807565,0.0008386689461608754,0.0005293679196441008,0.0009347314946804906,0.0011110864975000885,0.0008919707930001135,0.0004312266398937837,0.000993373027880196,0.0005411473315969041,0.0010175977527461064,0.0011127786165756755,0.0012400802443661104,0.00096044591086666,0.0008332175575803646,0.0009189456554433646,0.002273035419385975,0.0011535530788073754,0.0021017605222532283,0.0024353711379114748,0.0010015527878411055,0.0011917281039634223,0.0014804548482673261,0.001277076320715323,0.0007221870904435793,0.0013177283742267169,0.0006901698585700582,0.0015453321494126905,0.0008592524781691395,0.0004773774163571357,0.00023246651784514545,0.0010293132616673918,0.0018766826735002974,0.0015076878741759098,0.0030467035054977634,0.0007532040683630359,0.001004603767375573,0.0005469660681984975,,0.0018618413252299362,0.0012826830592731129,0.0002610170402151344,0.0008129414896230934,0.0008196401442265303,0.0005813186462454737,0.0009682588219119378,0.0002008837372428801,0.0019051054238783723,0.0005435603611245153,0.0012815843616390407,0.0011224894838324428,,0.0006554611144470165,0.002650590221489541,0.00223983655446861,0.0007489216028603538,0.0006476125828363484,0.0003063427899342617,0.0009024366645294818,0.0010940556089227233,0.009354166159759257,0.0020199898748440325,0.0011286598670911805,0.0005561007251321904,0.0013219511318146883,0.0013596858120995896,0.0009199671969117827,0.001410517410520616,0.0027097415626976705,0.0005850653379349661,0.0014504221341471845,0.0013404301789045198,0.0011687578687902829,0.0004585499581406435,0.0009398325301694083,0.0005066513114710074,0.0010723446995585173,0.0005654975570142024,0.0007171989094627403,0.0013354883197641432,0.0015372543091848987,0.0007373812008606388,0.0020307759878324502,0.0008543982355891876,0.0006278659223071618,0.0008473838420487278,0.001151064811431128,0.0009286810984846837,0.0006314177177565395,0.0006235296881163273,0.0014316427269415208,0.0009467744260001692,0.0014221459163625794,5.0110022021721286e-05,0.0007093288631577132,0.0006080346039309814,0.0005438120044475691,0.0008097268450848571,0.0023343451833317238,0.002537003808103252,0.002595994359749731,0.0009061582436807616,0.0009074203339863236,0.001734670236922101,0.0010579886985585811,0.00022343191016519455,0.0016530476145743163,0.0015218973748259675,0.0011559336166728216,0.0007319856902105231,0.0012720521944559577,0.0008882143172296167,0.0004564251867493324,0.0024664785735550748,0.001694108832412448,0.00039837191708484064,0.0008934970037551812,0.0010234611583818417,0.001731573613628354,0.001878583710055753,0.0005816979017885405,0.0012531925928744704,0.0006654567628780564,0.0006416537124831626,0.0012624027029481382,0.0011221155064218887,0.0015325659280075866,0.0007342049728103031,0.000704730914121468,0.002306514043585858,0.0004582579007458104,0.001493086082705568,0.0007637772446158164,0.0019677621656419633,0.0015559024990591626,0.0007305780809283804,0.000639306691839701,0.0016503467803401421,0.0008066559803892732,0.0009789986313650976,0.0008484385304647845,0.0001635172567975413,0.0005882649904747037,0.0009092545318150901,0.00042264640129021513,0.00032552934171442826,0.0011155172773321894,0.006521578206722372,0.0008601511949808677,0.0009618766371022693,0.0004427527212510301,0.0014325027211211708,0.0004803614966058792,0.0009255128873404278,0.0006529664300338157,4.0573024965444994e-05,0.0005890087744782791,0.0010351419716013754,0.0026668884670416533,2.062635730595751e-05,0.0007601632046405922,0.0009743645753174297,0.0028358552554505227,0.0012449510063567767,0.0010123263288615934,0.0010464311543291898,0.000693968077595108,0.0011789481177324594,0.0007973419606465668,0.001540527464974733,0.013788094331128336,0.0017045384551622259,0.0009930095236264538,0.0009257148325862539,0.0009608853234755051,0.0008681999581197033,0.0012485784506581156,0.010013368802509774,0.0038295746542254218,0.0016079904343475478,0.0006458466902753841,0.00027358538866634023,0.00746794918983855,0.0006989231553958921,0.0016367327764659008,0.0005078452492590136,6.683901865566867e-05,0.0007153358492053963,0.0011273605252902054,0.00044053040851530477,0.0008658095202831967,0.0021237453035929813,0.0038493774199761252,0.0008057673058203332,0.0007159600214511489,0.0009817856214019596,0.0019204916532761687,0.0004508354368405407,0.0007492147717004841,0.0008337868999273529,0.008356078321978622,0.0010775715737652762,0.0011311635698186356,0.0011475068516459304,0.0008299298507198607,0.0008506870006070382,0.0011138952008049553,0.0048162425624246755,0.0030156643688155405,0.005035930616867013,0.0009122614377361666,0.009426962446995533,0.00043116342412145316,0.0009653906361149646,0.0017087138296557728,0.0015324021260237936,0.0009265569250047927,0.0008043374941267579,0.00025273002633675824,0.0029797849727262052,0.0012600903817291623,0.0009768564000988073,0.00026700085199974494,0.0011513699364067967,0.0030558343498139373,0.0002403157276759146,0.0012422428264065853,0.00133395095004769,0.00345549584107439,0.0010680249212009435,0.001003893938254579,0.0018159729451913975,0.0007947120502356358,0.0011774470323726487,0.0007187857808655439,0.0002840639487032794,0.0005439155751350167,0.0013772273632827047,0.0009030946173651257,0.001795506223883811,0.0009030949705190857,0.0004347686359194218,0.005977793591089268,0.0018156654499081638,0.00041766392987380104,0.004418023149207794,0.004193783888085728,0.001541743475236768,0.0003383174423894033,0.0015316242973341778,0.0015401372632120288,0.0009444081004834966,0.0005929280378749327,0.0018665351497510142,0.0014750192661018304,0.0010449746682211658,0.0009776656370121134,0.0012799812419937375,0.0009926800738949751,0.0007802299132171654,0.0009954802912401717,0.0009217373953279975,0.0018457573873278405,0.0015167581308664683,0.0006320898604593196,0.0008225030455046335,0.0009575119995275895,0.01140099686809583,0.0007936753921431313,0.00036106026628715163,0.011150695214392466,0.0008564541513072492,0.0015391556826691158,0.00087652723540817,0.0009293043269686159,0.0007300691650482451,0.0014538516398038715,0.0012241510853300277,0.0011208507168780212,0.0014307982213004793,0.0007580660315099008,0.0002588299619435767,0.0006532012134363358,0.0008083730129241663,0.0010685515185749294,0.001111563163530539,0.0024795293655095717,0.0013905351211132616,0.003333852501480334,0.0014721599109465573,0.0006450726913560354,8.451722672464498e-05,-1.8481878054675858e-06,0.0009440262116382097,0.0008910952997423199,0.001064398297960073,0.0015370820397672732,0.0024980678911097343,0.0010174886480257684,0.0017116878159562407,0.0009960260002096367,0.0018929786211866477,0.0015350725700765276,0.0014588723995868434,0.0023408844269322392,0.002183480792473032,0.0068146233968064416,0.006515074904154707,0.0019196952752523308,0.0013650309283083054,0.0009988304331747075,0.002359484319786846,0.0010729867278599515,0.0006225863812111678,0.000579416488251457,0.006722980592185474,0.0011452647008663658,0.003950784219606876,0.0009807643240630857,0.0028213363157936454,0.0009190956534873771,0.000625188629199188,0.0006980604074486995,0.0016743560536922227,0.0003755411053473985,0.0017841753319626796,0.0010187089839704742,0.0029057171557878634,0.0010123959574199401,0.0009594949013859729,0.001114809749797951,0.0009847000153385813,0.002389807491974963,0.0019493709231720852,0.0011750285960593423,0.0053760341835491585,0.0005819435298633528,0.0011121310011069478,-0.0002565752590264373,0.0014784085759690431,0.00040565998746625335,0.0002685795221875168,0.0006434910821544677,0.00020336522612637503,0.0007020971339740151,0.0014191773970575136,0.0005710883823400659,0.0014789862205601384,0.0008883498027897046,0.0008137402625545673,0.001580238751759656,0.0012418695493213337,0.0005189699462548639,0.0010524492294005467,0.0002156390266829968,0.0026610754807764514,0.0005320819998285032,0.0013733779395428724,0.0020941089249083555,0.0015973655474960827,0.0008147241553769855,0.00026475821828864825,0.0008700951559509144,0.0006305513143323631,0.0008561119288711862,0.0004156062962793535,0.0002025320718778459,0.008510926907685594,0.0010544880349304098,0.0014040392843446636,0.0009300874112186907,0.0009866943494316871,0.004244838158853536,0.0007945478302228067,0.001028349985696562,0.0007573789126579898,0.0012146514403416778,0.001184055118804584,0.0009719681647597673,0.00033217475651724107,0.00184759958825055,0.0009243501593195693,0.0005480090432541942,0.0018250156815330346,0.0009719002242811125,1.8404782214663456e-05,0.00094052332248382,0.00010029389807883897,0.00032032485804238273,0.0010364683809596855,0.0007922762169406576,0.000789013367919557,0.0008794772751208738,0.0005775120038302414,0.0010234409669326434,0.0009427879179957011,0.0011978823138338024,0.0017708066866243537,0.0015064326601916536,0.0011672584648539548,0.0014699446605883518,0.0009385427339921753,0.0017462226948972712,0.0019243209127965007,0.0012301027019009782,0.0008513855472824107,0.003700938378714549,0.0013408784594372365,0.0010396338269443256,0.0026546561439289543,0.0012460572980778502,0.0008671545934949893,0.0011318623174710035,0.0008111545410050855,0.0012921359513990412,0.0007493266077099299,0.0013951177726757346,0.0012637221189216864,0.00042288352912356943,0.001179595108493545,0.002933193798215893,0.0008753178626365154,0.0007438119417610125,0.0011245877073779616,0.0007954436472599478,0.0008345045798014201,0.0030515561910407028,0.0032898695434005467,0.0010156123424368778,0.0007335406402813263,0.0011040913987421257,0.000729552243372017,0.0013914507013500156,0.0003889471940797313,0.0014849057156111295,0.0005909641337462918,0.0009668297728468603,0.0009182806086254137,0.0008499681845357362,0.000978230562177008,0.0009309766808368466,0.0007981868889842755,0.0008619631004891319,0.0026495485199047064,0.0009649046569319449,0.001017194982506481,0.005568337602535605,0.00020117326964259535,0.000593595320732945,0.001167417690046177,0.00039093266613040705,0.0010991243819016296,-1.79280684852773e-05,0.0004873764384254234,0.0009745225893685554,0.0006258364175523488,0.0010146942066886308,0.00043979864938152374,0.0007689929547824194,0.0014226881918141788,0.0007625776006909084,0.003426447082580789,0.0011156772351385697,0.0017925530978709322,0.0005895248189351917,0.002833000732062598,0.0006759216899800523,0.001091947623838998,0.0012272040982551898,0.0020889812086698047,0.001413618879181892,0.0012682700590836019,0.0009333695230379776,0.0016358069930204337,0.0005606693032831546,0.0013967200451964145,0.0013448693664613546
