,Unnamed: 0,Unnamed: 0.1
0,0,0.0012842755163796
1,1,-0.0110528549234198
2,2,-0.0141780467800013
3,3,0.0187836296208375
4,4,-0.0067552744859303
5,5,-0.0050371549848007
6,6,-0.0068525770617562
7,7,0.003061047952938
8,8,-0.0167107137967959
9,9,0.0015074172291836
10,10,0.0129009659191933
11,11,0.0156847208779268
12,12,-0.0143456333535775
13,13,-0.013847644378894
14,14,0.009179348535135
15,15,0.0112298152848895
16,16,0.0157983544642103
17,17,0.0006464505109348
18,18,-0.0009361195231105
19,19,0.0109771702092062
20,20,-0.0063272318012673
21,21,-0.0072015525427072
22,22,-0.0137814473832619
23,23,0.003722795943577
24,24,-0.014663586290017
25,25,-0.022006146543475
26,26,-0.0104394850612311
27,27,-0.0015642868613758
28,28,0.0079708961602106
29,29,-0.0247477036986943
30,30,0.0161626461319159
31,31,-0.0168603723449915
32,32,0.0003957634243572
33,33,0.0003593038076558
34,34,-0.0081024682436494
35,35,0.0079826780803175
36,36,0.0237765620660204
37,37,-0.0164368249531009
38,38,0.0190970207911207
39,39,-0.0066301554901436
40,40,0.0031100697336634
41,41,0.0302109734303562
42,42,0.0027199561728795
43,43,-0.0206601531319996
44,44,0.009442176951708
45,45,0.0068563717784198
46,46,-0.0196595506376288
47,47,-0.0207011056388482
48,48,0.001412989138483
49,49,0.0053165005233574
50,50,-0.0123107277878983
51,51,0.0241260077151042
52,52,0.0235537240235557
53,53,0.020241077357467
54,54,-0.0019079775748688
55,55,0.0026574197552784
56,56,0.0181272337325498
57,57,-0.0096438285669087
58,58,0.007713074993849
59,59,0.0136806312779498
60,60,0.0036300467836262
61,61,-0.0049442934451489
62,62,0.0257749154365595
63,63,0.0080293491270853
64,64,0.0088278541250348
65,65,0.005805339580738
66,66,0.0045337576909577
67,67,-0.0136939981740413
68,68,0.0064144139492335
69,69,0.0026031782104549
70,70,0.02227129953638
71,71,-0.0007393988167584
72,72,-0.0036560588313186
73,73,0.0099173935661956
74,74,0.0100654572951137
75,75,0.0070464390149314
76,76,0.0014026097743718
77,77,0.0014666650640139
78,78,-0.0090847247203151
79,79,0.000199363557734
80,80,0.0030183734259669
81,81,0.0129098940457455
82,82,0.0044785880017628
83,83,0.0016097297818393
84,84,0.0064245281693379
85,85,-0.003886472347936
86,86,-0.0094472898481881
87,87,0.0122618117265185
88,88,-0.0107157885741483
89,89,0.0058232605820122
90,90,-0.0011514281440166
91,91,0.009993600718069
92,92,0.0144112613607502
93,93,-0.0007944125689854
94,94,0.0019169875156871
95,95,0.0077957764009196
96,96,0.0046341382910756
97,97,0.0017122865350299
98,98,-0.0046899537754025
99,99,0.0061789652976984
100,100,-0.0026824556469762
101,101,0.0071364609687617
102,102,0.005519937860327
103,103,-0.0108726292530618
104,104,-0.00520126794774
105,105,0.0093868719270417
106,106,-0.0090275733000468
107,107,-0.0046539562549999
108,108,0.0011050680987971
109,109,0.0047644788653762
110,110,0.001934378112391
111,111,0.0129264418869048
112,112,-0.0075279532976819
113,113,0.0002653540513364
114,114,-0.0065557550880654
115,115,0.0116904193062363
116,116,-0.0069956307742205
117,117,0.0010132827929913
118,118,-0.0025747836112136
119,119,0.0102100908796184
120,120,-0.0004242036385679
121,121,0.0151969855836153
122,122,0.0078527593950256
123,123,0.0006908362702884
124,124,0.0069783605139501
125,125,0.0014376343904101
126,126,0.0030625213446394
127,127,0.0053763065969388
128,128,-0.0023596390333112
129,129,0.0065487907220024
130,130,0.0038671049958798
131,131,0.0048152661678568
132,132,-0.0015437082988783
133,133,-0.011368631188294
134,134,-0.0071584357276858
135,135,-0.0018381583114865
136,136,0.0013949543473937
137,137,0.0020700012367359
138,138,0.0010733170616815
139,139,0.0093975997608885
140,140,0.0028941589075606
141,141,-0.0010040930802503
142,142,0.0166790800458603
143,143,-0.0395294417241248
144,144,-0.0252936478021826
145,145,0.0210939028539267
146,146,0.0206629411233945
147,147,0.0171876429222942
148,148,0.0028251163254875
149,149,-0.0084746988662233
150,150,0.0064738740805106
151,151,0.0015900823003604
152,152,0.0191788481799885
153,153,0.005127324527184
154,154,0.0114357201485506
155,155,0.001021508408124
156,156,0.0054702893360293
157,157,-7.477070088527303e-05
158,158,0.0029442326808489
159,159,-0.0012274520436545
160,160,0.0060511818813536
161,161,-0.0029894513599998
162,162,0.0076188263810624
163,163,-0.0005930998547746
164,164,0.0049478796405698
165,165,-0.003637162243303
166,166,0.0039006492094996
167,167,0.0025075000109396
168,168,-0.0013252407044015
169,169,-0.0079243694642126
170,170,0.0066610780882913
171,171,0.0013600093010565
172,172,0.0105259045450855
173,173,0.000297156588667
174,174,0.0010470779594756
175,175,-0.0014949902838131
176,176,0.006689283008819
177,177,-0.0002042358868828
178,178,0.0058833255431038
179,179,-0.0056008351501374
180,180,0.0020813898405748
181,181,0.0057908771227504
182,182,0.0012815592734659
183,183,0.0006806413287453
184,184,0.004079618468833
185,185,-0.0055284135497271
186,186,0.001427757660764
187,187,-0.0015121571869175
188,188,0.0070116779666213
189,189,-0.0007971496518198
190,190,-0.001701112387411
191,191,0.0006706606480536
192,192,0.0062588640282595
193,193,0.0016661583636741
194,194,0.0027104876683857
195,195,-0.0027334726020487
196,196,-0.0260433980059673
197,197,0.0160881640039575
198,198,-0.0154405261882003
199,199,-0.0002927592879861
200,200,0.0114794623105061
201,201,-0.003107484326441
202,202,0.0036389383194513
203,203,-0.0003426265823728
204,204,0.0138646314408627
205,205,0.0087658849968627
206,206,-0.0042950603619957
207,207,-0.0060729194509423
208,208,0.0061739542321351
209,209,0.0070189753710937
210,210,-0.0083206276402914
211,211,0.0089745629113103
212,212,-0.0030530115861695
213,213,-0.0052905613728429
214,214,0.0052395991761709
215,215,0.0013035813771573
