,7,90,365,712
0,8.650066788298199,-95.11036128500176,67.10915513808327,303.3209226514602
1,25.958873410379397,133.71990690633461,-44.94570766534138,515.8166496700512
2,18.32330951790497,119.4955110581891,39.75322465901301,449.12281603170885
3,48.25462421654557,120.76561083714809,285.01542592726884,543.5514217521082
4,16.496796098144415,-120.78760324769227,102.2510638495291,303.3209226514602
5,-102.50979030647846,172.96040348780846,-15.661164236210766,529.9637900491375
6,7.563588503265264,73.2582406080057,240.73743129105773,475.5402318820483
7,9.58107574747139,72.50006831333322,359.5978033075116,448.57419901474157
8,9.865657096798246,85.0880662918193,49.73897290947393,517.8461961700132
9,9.267201840695295,85.0880662918193,177.91114349185455,468.77520237751355
10,18.141913918580837,156.24046745010503,283.34007429999565,627.0401553459046
11,18.04646309216319,18.29444318704705,171.18994593282852,577.9019403901601
12,24.779205822818682,60.56503990781174,283.34007429999565,451.58565483648016
13,2.6099475364093228,186.488107636286,119.7741173667348,540.0011516033716
14,-15.233808982934942,131.6216126555987,317.03297016141636,109.6901174865928
15,-1.3704292803543738,77.30302286959274,159.85608925215584,632.2446185923815
16,7.893748827607654,-29.14293987059142,437.8216182185673,560.8173228584004
17,23.70426306458264,-148.18563464687517,126.14086554100068,642.4308062041277
18,7.1753115437568615,75.95299310613807,49.42651308825026,489.23655285614973
19,5.77230966493949,270.6599817088136,329.8032899703802,494.37813727791615
20,13.799107771444055,124.06772469631204,119.98170508495235,518.8043680155357
21,142.6521176659906,-10.706820484973647,355.27026947999474,474.7296521974271
22,-61.670077398234845,176.36905917526863,172.4783885424406,524.80473018655
23,7.489574141502614,85.13549176092097,259.54463748845177,428.9414776383981
24,4.574929097930775,73.09458080427783,165.62772864776286,470.7394177166233
25,26.27560938748,125.28231394704267,139.03377799775888,536.2541009798426
26,18.603987731185455,-126.13263321503149,279.58302607278176,317.28379656833636
27,7.489574141502614,87.31643060657946,275.1904538221786,501.0858875954984
28,13.640956935188646,426.35714494814977,439.56561178814826,501.0354569808002
29,37.73602462187079,66.98789287910134,303.33195917185174,522.4981324100889
30,-7.320053153509256,55.41839368188443,310.59988793831474,479.30797168938534
31,14.8546025337067,-127.67254521407992,160.97244386883196,334.5280249643758
32,-10.361452155076492,-136.33923022620158,190.0479947857938,507.93083852837304
33,1.8046115320294962,96.00241568601359,171.84304275852145,409.43100589347927
34,14.723285955329997,112.25305043242383,182.99403870469536,658.4315641073268
35,-1.1657947903325043,154.85765923118223,322.0512687994363,334.5765353933805
36,21.243265900396608,151.76061102587627,20.314086814876358,486.0239452298915
37,-48.13675757032788,135.6748843181896,345.0998463409321,466.1774360952708
38,24.486582174827202,50.782102099742445,126.14086554100068,449.12281603170885
39,-9.919474569557446,62.335389503796755,286.195861997158,23.53918079460838
40,36.04751827799523,302.70052090504277,126.24582173030723,490.83593470357187
41,-4.644539308123052,-81.29228839385347,180.26592043719378,315.37312014011064
42,31.276759124183965,-36.55348169409748,353.90685725207004,450.788770844181
43,-31.099400999742766,65.94121999909187,170.85056551863616,570.8911290436375
44,5.445770681277046,-9.907188998760239,34.32521811272804,253.8504232230164
45,47.964972502388896,51.43703710839655,387.81547410219855,292.6791256581729
46,40.89596230809445,77.17487601606003,114.95288871066451,515.0461305613346
47,-21.30790618510807,50.53124861927112,186.74912799577618,658.4315641073268
48,41.8093965238598,39.96849881673546,322.0512687994363,529.9637900491375
49,28.559043939330508,31.88752193087112,362.75402306094156,485.3476140342728
50,20.51356409990239,162.0863341035046,-44.94570766534138,355.6215003211708
51,-19.342529427447072,-6.652101027644418,327.3863709837061,406.11740900063256
52,108.98597423683005,-29.14293987059142,150.27029826832077,336.1879907197231
53,12.573530063568318,-43.128906335848875,158.8858630902785,287.07664221893145
54,1.9222171676918498,-53.22616953829311,153.04661565566403,497.8785840961107
55,-1.5256044638521369,227.57919813758875,57.00843986419301,254.8964043687567
56,-2.6953382489512254,24.368915482638528,408.03899198584645,554.4149777434093
57,-3.173884774567354,90.69891421477398,92.89362255547262,173.95068415697293
58,-13.50996876744651,73.32533732712754,305.368767882672,635.511158348951
59,26.58354127296998,-60.35745669987339,20.314086814876358,560.9680177611148
60,41.97190856959457,92.3225947051867,119.14986225848016,303.3209226514602
61,12.825415200995671,54.56326031970424,278.38159987561113,543.5514217521082
62,18.170268447754314,106.53171054637248,297.1536473166773,444.6606353990583
63,-17.839901274626556,23.816544746943002,123.05304050071565,438.260247119109
64,34.94188753986621,56.064693601392925,158.8858630902785,542.6900103897934
65,3.516759597201738,56.20412909148649,188.61048558471742,615.1139650936085
66,15.06900235428301,14.873277628982736,-14.718358775902784,201.01641658680632
67,-21.708537475316028,116.64095937056331,173.32027474455273,222.05831282171943
68,-5.373377490056317,105.6245060836096,195.34298366908607,324.41627400101703
69,14.401508426014246,-263.54990726829675,136.2685618554217,659.4608633709378
70,4.081821593921275,111.40457611632087,264.17199389195963,294.5631705978026
71,-2.4703606471053754,61.60773167332434,172.55581313281533,174.586709211791
72,-13.985844688474428,-212.87055074273025,337.2611651543573,480.1643427452522
73,-0.3326168108096548,62.35044062654362,281.5366838204635,183.95570300331002
74,11.837146850376849,-16.247076064424977,346.3731218630624,575.4965948904106
75,15.85977056061172,16.642545903507393,156.84284840073803,466.62071927529007
76,-25.583632076604047,20.538857040810235,116.81048775515085,501.0858875954984
77,-3.138717765502212,143.79758102903526,45.68153110384539,470.9642369066702
78,6.303549982207847,29.329725875705346,171.55806964529214,363.531819803199
79,7.915544463381202,69.40148542608469,324.11712366188004,468.108062427073
80,-0.5904080360668629,21.410414029396787,313.195596089857,493.74997320271433
81,6.256547685277893,59.13696763008011,294.92208352596896,486.0239452298915
82,-4.040223701129069,-69.60799919655975,310.29330922144544,490.41484771805005
83,-12.954673543194806,120.76561083714809,283.34007429999565,446.4801197665948
84,-6.915519822551518,5.20474867001603,163.11587570611096,262.167201004959
85,15.008100805821663,-81.29228839385347,152.59502111647043,487.5561229645646
86,10.889328218739392,59.86410645307834,102.2510638495291,524.7125762838937
87,7.979708831056452,77.99663424302275,132.0755157187611,468.44456856430145
88,-16.264404999186628,62.98112591647911,-9.629987779921107,490.26022638155945
89,27.66888096648825,77.75980980088507,272.6996394606209,484.6120909475631
90,13.485879356838673,87.25935818781974,296.6080009575913,451.0811662095515
91,21.243265900396608,-263.54990726829675,176.6981710994397,529.9637900491375
92,9.458829669050584,61.73977481255672,397.4586813776646,505.8921135318917
93,31.613806881788207,-43.61374852664329,110.8295530356571,308.7701865871524
94,-10.697102069519689,75.36367569225739,144.44150076380126,522.8109856663818
95,22.54863520646908,197.99072268352558,339.285469687679,410.18587337913215
96,-46.472033891034634,-137.59756923445508,157.71413797537826,451.58565483648016
97,0.6170927791002204,63.986685437945816,276.4590944203232,224.08201758440975
98,-10.697102069519689,21.643806975975128,143.00947840483462,469.1607143795401
99,-243.84579808911096,132.99073907375043,333.57739875267674,514.5995468829631
100,12.573530063568318,148.91887704479103,299.67251320702337,522.864171282842
101,36.86162512513182,150.00120063428795,132.0755157187611,494.31707557074486
102,24.490480019930732,54.33627635926344,290.50163551885345,488.54882531507957
103,-243.84579808911096,92.06648338556097,263.71047132143354,346.5598793869878
104,12.146544260573185,80.98389627880087,162.3294127640949,575.4965948904106
105,23.51899877828725,87.31643060657946,283.38390857541873,88.34545517259912
106,9.865657096798246,55.265105916723364,278.1956026242756,541.7944040955339
107,-21.35401099263644,56.20412909148649,179.2749494913501,516.2428371765909
108,16.07952785142769,16.414175377453454,98.57743499554357,329.5050165464437
109,15.129697096803906,53.3113901909063,171.83433159774623,280.72187006650034
110,-10.537193446762954,-121.7669733521874,171.84304275852145,533.7644652763316
111,-51.80516864179793,183.8972726370401,114.01878662333485,206.31718412166504
112,-15.177714908459901,87.25935818781974,190.21854170850878,493.74997320271433
113,23.3527189449301,101.53972954169107,-1.4612985158778509,487.5561229645646
114,24.135182575179808,-98.61436346693424,108.10923319671127,315.37312014011064
115,6.61829596377984,30.282201676052434,119.83615654984608,512.5507763905048
116,-2.424937678997022,124.22771990473098,131.1317692406095,519.6972476279541
117,-33.917961439907934,60.19094269731801,106.82575071423551,409.43100589347927
118,-2.3678157805151887,-60.35745669987339,3.690965243469039,505.1219828820099
119,28.15546320209791,44.26817074335064,424.72133274876927,201.01641658680632
120,21.638519945150772,101.83952468669995,-15.661164236210766,348.7691247166509
121,109.1973650153002,77.21833992064364,171.88533268724612,154.45662695878937
122,-203.011349962431,131.1690549682972,193.69000193747485,349.24962993101565
123,28.15546320209791,87.1780317144399,353.90685725207004,596.6598462496464
124,-19.761639799911695,51.69617573551377,136.66660375771897,316.08954426304905
125,13.88243511845232,63.78129260523856,321.2203045322475,650.4745742520709
126,-38.16470298131857,193.94295762206318,297.48287820717064,540.0011516033716
127,6.259216671321312,84.74161860939182,285.69041989168016,305.3249997710887
128,-3.7750791711719183,59.13696763008011,362.6177539740763,532.901332915122
129,57.49770786601043,46.39814114365776,155.5342135829805,549.1511173657128
130,0.6214707455677237,-269.36959653375527,348.09547214221743,577.9019403901601
131,33.21423569081366,193.94295762206318,15.249539295645107,279.96864330477484
132,-6.870290781310009,-118.06122435620128,153.04661565566403,499.9660238573174
133,-0.05317829508703623,82.14480947013345,128.35384254051678,473.045589843295
134,-200.93933466781098,-46.1647747291319,279.58302607278176,470.97849584445066
135,14.285975308249178,-151.15143941504715,297.66538780379835,337.59669937538104
136,3.957742714606059,97.13876199072902,168.03310950941636,551.379355325754
137,-18.149765742465735,-262.49216686197394,-76.80419846279521,481.2145014366876
138,-1.424026532604086,24.0161849001261,248.37836823908455,363.531819803199
139,9.80634091472036,149.72161562707439,465.45731883173175,530.4191580467294
140,9.675512396377504,62.743557454243366,389.1128234368869,445.6422857157085
141,-21.306559185993816,57.56263970895773,146.18943906216163,378.11750944306795
142,5.244853012126306,55.899952419073706,192.6106219733845,483.6303743856834
143,16.801677276151405,82.81419831592646,175.52007599157943,222.05831282171943
144,19.988126537544673,50.782102099742445,292.9416889992171,349.6100540595135
145,6.90024364218101,142.63649027426905,142.01070724937495,484.32369341135126
146,4.417333487984303,-212.87055074273025,-34.99998061847798,494.371958513559
147,-2.365005008465114,58.27996931265494,48.63067654055683,341.39035987155034
148,37.73602462187079,69.84720719346548,313.23741982201415,342.0481801076995
149,16.871848011811217,75.53192738624153,159.00426793543576,541.7944040955339
150,-1.7367971194574088,82.46444300816385,125.13706174632341,468.85164084486746
151,-1.1439059326938639,84.68651819362789,189.55799633089848,193.36983605487117
152,11.157791566155426,54.59059533130652,346.647278449297,303.2051962663212
153,30.74912610987039,-219.98148285719955,31.142542890438477,644.8814317014029
154,-0.24567365866145735,-133.13004992445687,145.2223917726111,442.4592375679301
155,-20.926159625396313,62.87150749517571,143.00947840483462,527.8982745640452
156,16.515979055906826,167.07964660423286,90.32146660908293,515.4803434432783
157,44.40165196061559,57.32687067087693,112.35319384476287,675.8812827870257
158,-5.473205891650913,-226.01325292859795,76.0441826930846,555.87358736021
159,17.615007954614043,-17.212649331839536,161.34234028561076,548.0785961174579
160,16.760242565241555,52.97642193430335,142.92543068220888,501.0858875954984
161,5.474288762161473,60.20276112036911,-137.95670463016808,363.531819803199
162,-21.708537475316028,-113.8702273323336,306.5944233355483,555.1868780704539
163,-7.524312370611893,6.77954879593849,126.14086554100068,267.99025254807736
164,13.098023850962269,117.9862419006844,124.665398358645,272.3542285532805
165,-0.3192608768482763,75.4643391500963,126.38194986659991,470.97849584445066
166,65.14591038171798,105.6245060836096,310.29330922144544,435.73705814824297
167,2.629190869995343,72.5464180347485,145.0577194786432,331.8291486034823
168,-40.17319097447954,87.6996079007502,125.77724868079538,250.78225976393784
169,3.864067015023302,53.72094224607045,168.8885088096163,560.9680177611148
170,37.50009644119744,59.92275078838318,188.53209230342935,306.12450258449525
171,-25.93261041581327,103.47931479946635,37.19962727495185,518.4009517857995
172,1.1657524300665976,142.6960476320232,440.9019552947961,528.7442084825263
173,9.035120179238909,-48.49946796039389,181.09020545322622,459.7836824010906
174,18.308693529734544,-202.30811759236275,468.7246313581668,152.57746406269158
175,48.59784257477218,83.98604255595424,266.7254585417345,432.02256542157585
176,0.23669799710890282,241.79974995079795,111.62747879317715,529.397884489357
177,13.240907828167758,54.949763767842676,302.19498753241305,490.26022638155945
178,10.195380589519521,-147.5566475479984,311.8854004954167,473.6399667954909
179,-17.769776780893327,199.10366806063732,185.47771065300614,374.8487261060596
180,-1.5271538334358732,83.26452940774708,170.67267757626075,495.08850906179924
181,20.746649208868025,99.26141688529317,265.02416306247477,393.67860827181846
182,5.474288762161473,22.716553742017243,164.76494694447453,447.8579213331422
183,87.66611250108716,64.9971998534591,330.5530458606107,626.2040109539987
184,-27.405085082417713,8.04669055334895,115.8997430514678,171.6690895384736
185,8.520431405570553,74.79745551224244,74.40266804512541,477.64006627620313
186,19.367102983233224,16.642545903507393,468.7246313581668,626.2040109539987
187,6.554263416646346,152.6695064466079,-47.68021435430435,659.4608633709378
188,-0.11347913959893965,174.14455355819024,313.9066589102335,653.5497944139728
189,8.51652183661326,34.76618499557573,162.99730495663061,527.8982745640452
190,5.565594620210533,107.50105329404289,131.1317692406095,581.1214064963074
191,11.645498009967048,26.148311844757686,369.1937036615521,512.5507763905048
192,9.418780645307832,-86.04720596152146,252.40340899505037,279.96864330477484
193,-5.639833850924752,66.98789287910134,20.314086814876358,384.97031862407636
194,2.2766564861280765,58.76727303993897,186.01952040370557,318.51721200100263
195,-65.23234708192551,21.307139129551302,303.33195917185174,555.1456124375273
196,11.434992268839048,51.5371218047067,50.272443253549035,112.96755515548602
197,-12.472721074042507,64.89073946387548,242.80409043596268,464.1536234338819
198,-15.233808982934942,-158.9792649392596,107.21944780986718,518.8043680155357
199,14.28720006507579,-51.555874441893444,108.40029894318309,321.3506328262672
200,16.48421093789416,-178.80594783119622,173.32027474455273,309.4079695524263
201,19.021937309763125,186.488107636286,124.4926082976315,426.5906253504574
202,12.573530063568318,61.82615588992651,273.6821312867867,318.20517565103563
203,27.430279467878137,44.40226740848773,280.7631390936345,567.7234104514363
204,108.98597423683005,-60.35745669987339,102.11983109347125,454.8971251692316
205,2.603435564476815,173.34361527884496,175.9354281498557,333.1654545753977
206,29.84083323848064,103.174996747715,207.48859248735417,642.9611273423724
207,40.56339134295618,127.1249270011006,-17.390619880579195,363.531819803199
208,18.120798474588927,-174.76046196484128,131.19051772846714,152.57746406269158
209,8.675138123649267,83.92401275371999,296.8021442175555,429.89766326592695
210,9.265700995279254,78.15676634356126,346.3731218630624,527.8982745640452
211,5.817252327109982,113.92835566264873,242.80409043596268,105.66438410033335
212,36.86162512513182,77.75980980088507,147.35211952068693,542.0550733496453
213,-31.212449791188984,-109.95681921458414,97.36106066979661,324.41627400101703
214,-57.14199215079522,-166.51700590580262,-125.28688864458617,292.28805735048485
215,27.022886026263926,40.6841102990884,190.65642760621438,167.64299033385646
216,-0.11347913959893965,191.49419968777795,273.93560672375213,309.4079695524263
217,-40.62426770478809,-5.477262573228067,124.60169102978745,449.12281603170885
218,9.719210438671052,68.20532963988109,102.11983109347125,309.4079695524263
219,17.525521848432017,129.01533105426364,165.62772864776286,443.20868444455425
220,-1.1439059326938639,49.66566228023881,10.769761826169542,496.0472721899242
221,50.761877231822055,61.50147161923129,418.5823683137552,337.5432538298673
222,31.72442956402853,83.43897758923241,289.14698714901505,292.6791256581729
223,-2.6953382489512254,51.58049853412746,104.96597578136874,487.5561229645646
224,15.645669773024286,70.79914965742475,-9.629987779921107,477.64006627620313
225,18.791108152088146,68.40591356713773,185.13774201227008,485.3476140342728
226,5.589617310956323,11.989070920644012,433.45750214067056,220.0403467648334
227,5.280660115679827,152.71348931854618,144.4451563795031,411.7900165422126
228,0.7871106981561906,35.85004930667571,162.49320011268736,536.8928124006702
229,-8.37779058988261,16.348378017727974,168.4172248668421,307.18916893489825
230,14.674251977966655,39.64598600002397,513.674567709537,659.4608633709378
231,36.60156730978734,59.36680727106811,183.2549727279299,435.73705814824297
232,-0.8829686556110737,60.4628428953754,171.7513991954932,504.5518833101765
233,-38.16470298131857,84.20684943208288,502.791623638748,387.2626890048215
234,1.8046115320294962,2.2141543154653114,167.74140903376858,570.866522060752
235,-38.50672157378499,52.329966191025214,68.03795083519225,363.032107575194
